"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"202003","공항철도 1호선","청라국제도시","123492","6023","115296","5862","20200403"
"202002","1호선","신설동","279911","93563","274174","88925","20200303"
"202002","1호선","서울역","1016616","144018","962133","137714","20200303"
"202002","1호선","동대문","213374","90504","220153","90311","20200303"
"202002","1호선","시청","497795","72691","503452","71038","20200303"
"202002","1호선","청량리(서울시립대입구)","318492","212707","316807","213652","20200303"
"202002","1호선","동묘앞","117820","100130","124937","102701","20200303"
"202002","1호선","종로5가","384746","186911","392799","178789","20200303"
"202002","1호선","제기동","216277","206429","209368","218884","20200303"
"202002","1호선","종로3가","478117","242424","458780","226097","20200303"
"202002","1호선","종각","872537","112493","849775","105074","20200303"
"202002","공항철도 1호선","마곡나루","154776","7034","140430","6937","20200303"
"202002","공항철도 1호선","공항화물청사","53023","7523","59460","7214","20200303"
"202002","공항철도 1호선","운서","163958","16695","172719","16581","20200303"
"202002","공항철도 1호선","디지털미디어시티","297700","18768","271562","17449","20200303"
"202002","공항철도 1호선","영종","54744","11385","55960","11792","20200303"
"202002","공항철도 1호선","서울역","244813","22556","205926","21167","20200303"
"202002","공항철도 1호선","공덕","52579","5071","69109","6246","20200303"
"202002","공항철도 1호선","청라국제도시","147018","7589","137862","7504","20200303"
"202002","공항철도 1호선","검암","177621","13010","170153","12788","20200303"
"202002","공항철도 1호선","김포공항","221245","12710","136879","8871","20200303"
"202002","공항철도 1호선","인천공항2터미널","113655","8278","94828","6894","20200303"
"202002","공항철도 1호선","인천공항1터미널","302900","16302","290040","14754","20200303"
"202002","공항철도 1호선","홍대입구","266273","12650","267400","12068","20200303"
"202002","공항철도 1호선","계양","214782","18650","195515","17646","20200303"
"202001","1호선","종각","1093566","161226","1049286","151128","20200203"
"202001","1호선","서울역","1445261","205003","1337363","197190","20200203"
"202001","1호선","시청","623387","107077","633560","107246","20200203"
"202001","1호선","종로3가","619272","364104","595970","338705","20200203"
"202001","1호선","종로5가","507339","255145","513603","245168","20200203"
"202001","1호선","동대문","284724","122756","313871","126600","20200203"
"202001","1호선","신설동","323258","117081","316893","110677","20200203"
"202001","1호선","동묘앞","156787","141311","168473","143603","20200203"
"202001","1호선","청량리(서울시립대입구)","400999","316427","406766","322368","20200203"
"202001","1호선","제기동","260659","335767","255740","360747","20200203"
"202001","공항철도 1호선","청라국제도시","180786","10811","168206","10582","20200203"
"202001","공항철도 1호선","김포공항","317364","20925","179608","13527","20200203"
"202001","공항철도 1호선","공항화물청사","62251","8024","69769","7666","20200203"
"202001","공항철도 1호선","마곡나루","174101","8559","157284","8385","20200203"
"202001","공항철도 1호선","인천공항2터미널","159550","14511","136738","12786","20200203"
"202001","공항철도 1호선","인천공항1터미널","456138","30543","454726","28743","20200203"
"202001","공항철도 1호선","계양","257652","25459","235528","23993","20200203"
"202001","공항철도 1호선","서울역","387304","34075","329025","30731","20200203"
"202001","공항철도 1호선","영종","69710","16117","71717","16685","20200203"
"202001","공항철도 1호선","검암","212871","17570","203816","17228","20200203"
"202001","공항철도 1호선","디지털미디어시티","340483","23070","305763","21457","20200203"
"202001","공항철도 1호선","공덕","66280","7069","88953","8352","20200203"
"202001","공항철도 1호선","운서","199691","22901","211861","22574","20200203"
"202001","공항철도 1호선","홍대입구","352333","16893","348652","16021","20200203"
"201912","1호선","청량리(서울시립대입구)","451233","321873","467176","327417","20200103"
"201912","1호선","신설동","368841","128403","358232","122741","20200103"
"201912","1호선","동대문","324427","145423","368279","151175","20200103"
"201912","1호선","시청","740715","124589","747266","125967","20200103"
"201912","1호선","종각","1275450","192545","1219017","180799","20200103"
"201912","1호선","종로3가","675882","412567","643348","385274","20200103"
"201912","1호선","종로5가","577725","289976","595317","279234","20200103"
"201912","1호선","동묘앞","178911","150023","192564","152748","20200103"
"201912","1호선","서울역","1586305","232973","1487492","223784","20200103"
"201912","1호선","제기동","285500","330880","276924","350887","20200103"
"201912","공항철도 1호선","계양","288488","29371","259196","27701","20200103"
"201912","공항철도 1호선","인천공항1터미널","478312","34186","472611","32638","20200103"
"201912","공항철도 1호선","홍대입구","401993","18695","403224","17699","20200103"
"201912","공항철도 1호선","인천공항2터미널","163917","15740","140220","14061","20200103"
"201912","공항철도 1호선","검암","230729","19703","219717","19081","20200103"
"201912","공항철도 1호선","영종","75585","18086","77516","18482","20200103"
"201912","공항철도 1호선","공항화물청사","66029","8319","74763","8015","20200103"
"201912","공항철도 1호선","운서","215818","25351","223892","24992","20200103"
"201912","공항철도 1호선","공덕","69342","7656","95790","9160","20200103"
"201912","공항철도 1호선","청라국제도시","199729","12418","184860","12413","20200103"
"201912","공항철도 1호선","마곡나루","177041","9365","163430","9540","20200103"
"201912","공항철도 1호선","디지털미디어시티","363750","26987","324759","25004","20200103"
"201912","공항철도 1호선","김포공항","334352","22942","188500","14894","20200103"
"201912","공항철도 1호선","서울역","413894","38653","354412","35059","20200103"
"201911","1호선","동대문","309970","137022","347952","141381","20191203"
"201911","1호선","종각","1163679","171637","1125351","162796","20191203"
"201911","1호선","종로5가","553620","278314","568556","266901","20191203"
"201911","1호선","종로3가","642078","379915","605270","353918","20191203"
"201911","1호선","동묘앞","181957","152029","197668","154876","20191203"
"201911","1호선","제기동","285598","328094","276321","350312","20191203"
"201911","1호선","신설동","368623","125450","360324","119589","20191203"
"201911","1호선","청량리(서울시립대입구)","446561","314880","464202","322778","20191203"
"201911","1호선","시청","708547","123715","727205","125736","20191203"
"201911","1호선","서울역","1556332","229539","1473411","223666","20191203"
"201911","공항철도 1호선","계양","289794","28584","261811","27227","20191203"
"201911","공항철도 1호선","디지털미디어시티","382078","26353","336142","24235","20191203"
"201911","공항철도 1호선","공덕","68397","7602","93574","9343","20191203"
"201911","공항철도 1호선","인천공항1터미널","452469","35964","442427","33910","20191203"
"201911","공항철도 1호선","청라국제도시","195419","12061","184176","12002","20191203"
"201911","공항철도 1호선","검암","227617","19793","219907","19740","20191203"
"201911","공항철도 1호선","서울역","392149","38207","333785","34125","20191203"
"201911","공항철도 1호선","김포공항","334688","24013","192043","16139","20191203"
"201911","공항철도 1호선","인천공항2터미널","154677","15760","131881","13517","20191203"
"201911","공항철도 1호선","홍대입구","375409","18638","372239","17363","20191203"
"201911","공항철도 1호선","공항화물청사","63682","8324","71605","8001","20191203"
"201911","공항철도 1호선","마곡나루","182056","9759","167132","10024","20191203"
"201911","공항철도 1호선","영종","71364","17912","73355","18308","20191203"
"201911","공항철도 1호선","운서","203109","25454","211619","25341","20191203"
"201910","1호선","시청","739609","172354","772557","185596","20191103"
"201910","1호선","종각","1193911","226659","1151561","210365","20191103"
"201910","1호선","동묘앞","193803","168280","212648","171296","20191103"
"201910","1호선","청량리(서울시립대입구)","461272","334410","478722","343140","20191103"
"201910","1호선","종로3가","678243","419215","630169","387395","20191103"
"201910","1호선","서울역","1575010","256847","1492280","250766","20191103"
"201910","1호선","동대문","326565","146183","370818","152315","20191103"
"201910","1호선","신설동","379262","134081","370714","128340","20191103"
"201910","1호선","종로5가","568468","305289","582238","292482","20191103"
"201910","1호선","제기동","296151","357200","286159","382149","20191103"
"201910","공항철도 1호선","공덕","68705","7961","93759","9581","20191103"
"201910","공항철도 1호선","마곡나루","181527","10909","167123","11192","20191103"
"201910","공항철도 1호선","인천공항1터미널","483762","42222","461895","39759","20191103"
"201910","공항철도 1호선","계양","301541","31697","272107","30323","20191103"
"201910","공항철도 1호선","운서","209008","28052","218942","28142","20191103"
"201910","공항철도 1호선","공항화물청사","66385","8966","74657","8885","20191103"
"201910","공항철도 1호선","검암","237738","22174","233094","22976","20191103"
"201910","공항철도 1호선","영종","74222","19641","75757","20041","20191103"
"201910","공항철도 1호선","홍대입구","408348","19646","397470","18494","20191103"
"201910","공항철도 1호선","김포공항","342037","25077","197264","16189","20191103"
"201910","공항철도 1호선","디지털미디어시티","392238","27184","341210","24753","20191103"
"201910","공항철도 1호선","서울역","407064","41349","349579","37157","20191103"
"201910","공항철도 1호선","인천공항2터미널","164030","17519","137690","14836","20191103"
"201910","공항철도 1호선","청라국제도시","201713","13240","189893","13293","20191103"
"201909","1호선","종로5가","481849","260406","495179","249585","20191003"
"201909","1호선","청량리(서울시립대입구)","425923","311691","437537","320377","20191003"
"201909","1호선","시청","618215","104482","628580","105584","20191003"
"201909","1호선","동묘앞","171418","145778","185901","147766","20191003"
"201909","1호선","서울역","1425056","210484","1352776","203270","20191003"
"201909","1호선","종각","1042905","151384","1010405","142575","20191003"
"201909","1호선","신설동","340193","117901","332610","112038","20191003"
"201909","1호선","동대문","306897","128585","347606","133065","20191003"
"201909","1호선","제기동","264818","332466","256270","356572","20191003"
"201909","1호선","종로3가","587524","357984","548967","334959","20191003"
"201909","공항철도 1호선","청라국제도시","177898","11423","167397","11351","20191003"
"201909","공항철도 1호선","계양","290449","30517","263816","29502","20191003"
"201909","공항철도 1호선","디지털미디어시티","321385","22712","284168","20489","20191003"
"201909","공항철도 1호선","공항화물청사","58950","7667","66926","7469","20191003"
"201909","공항철도 1호선","김포공항","307707","20841","187532","14733","20191003"
"201909","공항철도 1호선","공덕","60564","6780","81963","7876","20191003"
"201909","공항철도 1호선","서울역","369020","34285","311340","30478","20191003"
"201909","공항철도 1호선","마곡나루","154613","8359","138381","8532","20191003"
"201909","공항철도 1호선","영종","64112","16482","66192","17048","20191003"
"201909","공항철도 1호선","인천공항2터미널","155533","16174","136439","14625","20191003"
"201909","공항철도 1호선","인천공항1터미널","451794","36979","442226","36307","20191003"
"201909","공항철도 1호선","검암","214725","18642","211388","19059","20191003"
"201909","공항철도 1호선","운서","186002","24380","194236","24199","20191003"
"201909","공항철도 1호선","홍대입구","347404","17626","337130","16875","20191003"
"201908","1호선","시청","658385","127161","674557","127713","20190903"
"201908","1호선","동묘앞","168709","140683","179960","142918","20190903"
"201908","1호선","종각","1161269","168187","1132416","156128","20190903"
"201908","1호선","서울역","1507352","221439","1421506","219533","20190903"
"201908","1호선","종로3가","637266","375401","610540","349998","20190903"
"201908","1호선","청량리(서울시립대입구)","418859","324271","433044","332377","20190903"
"201908","1호선","신설동","345143","120626","339328","115032","20190903"
"201908","1호선","종로5가","504035","277363","517198","266205","20190903"
"201908","1호선","동대문","296597","131467","338306","136020","20190903"
"201908","1호선","제기동","268193","332498","259146","353671","20190903"
"201908","공항철도 1호선","서울역","401713","37588","341141","33264","20190903"
"201908","공항철도 1호선","디지털미디어시티","341449","23141","305115","21354","20190903"
"201908","공항철도 1호선","인천공항2터미널","172441","35958","144777","32936","20190903"
"201908","공항철도 1호선","홍대입구","380402","18599","369510","17527","20190903"
"201908","공항철도 1호선","운서","201902","25754","212462","25396","20190903"
"201908","공항철도 1호선","청라국제도시","188999","11386","178646","11326","20190903"
"201908","공항철도 1호선","검암","225046","19028","221077","19148","20190903"
"201908","공항철도 1호선","인천공항1터미널","537985","51551","514175","50539","20190903"
"201908","공항철도 1호선","김포공항","346576","24326","203687","16811","20190903"
"201908","공항철도 1호선","영종","68215","17013","70663","17524","20190903"
"201908","공항철도 1호선","공항화물청사","63494","8088","71348","7932","20190903"
"201908","공항철도 1호선","공덕","65208","7252","88129","8351","20190903"
"201908","공항철도 1호선","계양","296515","31644","272851","31187","20190903"
"201908","공항철도 1호선","마곡나루","152981","7628","136239","7799","20190903"
"201907","1호선","신설동","372169","124337","367285","119207","20190803"
"201907","1호선","종로5가","514309","288715","530473","276182","20190803"
"201907","1호선","시청","679661","99711","700317","98638","20190803"
"201907","1호선","제기동","282671","330434","272541","351063","20190803"
"201907","1호선","동묘앞","167941","141100","179242","143546","20190803"
"201907","1호선","동대문","307237","137855","347958","143508","20190803"
"201907","1호선","종로3가","683505","381580","653075","358082","20190803"
"201907","1호선","서울역","1515114","220439","1433952","213401","20190803"
"201907","1호선","종각","1208248","163469","1181427","153881","20190803"
"201907","1호선","청량리(서울시립대입구)","434359","315588","447194","320820","20190803"
"201907","공항철도 1호선","영종","68745","17528","70672","17829","20190803"
"201907","공항철도 1호선","김포공항","322458","20849","206449","15456","20190803"
"201907","공항철도 1호선","운서","200546","25694","210746","25399","20190803"
"201907","공항철도 1호선","디지털미디어시티","369413","24319","329566","22366","20190803"
"201907","공항철도 1호선","청라국제도시","199309","11758","187481","11687","20190803"
"201907","공항철도 1호선","인천공항1터미널","492331","43175","491666","41523","20190803"
"201907","공항철도 1호선","서울역","386715","36518","322424","32955","20190803"
"201907","공항철도 1호선","공항화물청사","66088","8666","75383","8398","20190803"
"201907","공항철도 1호선","홍대입구","372011","18652","358760","17792","20190803"
"201907","공항철도 1호선","마곡나루","165977","8369","148595","8505","20190803"
"201907","공항철도 1호선","계양","307419","32432","282280","31723","20190803"
"201907","공항철도 1호선","검암","238405","19806","232799","19797","20190803"
"201907","공항철도 1호선","인천공항2터미널","160915","21602","140979","19178","20190803"
"201907","공항철도 1호선","공덕","68179","7122","92377","8510","20190803"
"201906","1호선","종로3가","631015","386610","593249","363807","20221216"
"201906","1호선","동대문","311415","142572","351442","149128","20221216"
"201906","1호선","신설동","351093","125185","344271","119840","20221216"
"201906","1호선","제기동","272032","338251","262364","360782","20221216"
"201906","1호선","청량리(서울시립대입구)","434832","320309","450201","326952","20221216"
"201906","1호선","동묘앞","178254","162450","195117","163978","20221216"
"201906","1호선","서울역","1455132","226392","1383612","222017","20221216"
"201906","1호선","종각","1089346","158107","1054915","148419","20221216"
"201906","1호선","시청","645458","106006","665243","104638","20221216"
"201906","1호선","종로5가","497300","287805","516083","276299","20221216"
"201906","공항철도 1호선","계양","297544","32886","272426","31874","20221216"
"201906","공항철도 1호선","검암","223037","20084","218098","20499","20221216"
"201906","공항철도 1호선","청라국제도시","182555","12102","173297","12004","20221216"
"201906","공항철도 1호선","운서","188933","26314","198365","26129","20221216"
"201906","공항철도 1호선","공항화물청사","61237","8075","70576","8024","20221216"
"201906","공항철도 1호선","인천공항1터미널","475290","42102","466391","39969","20221216"
"201906","공항철도 1호선","인천공항2터미널","157662","17315","138187","15428","20221216"
"201906","공항철도 1호선","영종","65262","17534","67265","17863","20221216"
"201906","공항철도 1호선","홍대입구","366134","18630","354568","17582","20221216"
"201906","공항철도 1호선","공덕","64192","6991","86674","8657","20221216"
"201906","공항철도 1호선","서울역","387395","37250","323108","33390","20221216"
"201906","공항철도 1호선","디지털미디어시티","342021","24420","303124","22591","20221216"
"201906","공항철도 1호선","마곡나루","144269","8863","132060","9063","20221216"
"201906","공항철도 1호선","김포공항","302349","20404","195723","15176","20221216"
"201905","1호선","서울역","1568570","247801","1489737","242107","20190603"
"201905","1호선","종로3가","699000","408682","647664","382809","20190603"
"201905","1호선","종각","1204910","176083","1151371","164915","20190603"
"201905","1호선","청량리(서울시립대입구)","480600","336216","499265","341637","20190603"
"201905","1호선","신설동","386676","131597","376451","126524","20190603"
"201905","1호선","동묘앞","204325","171004","225362","173844","20190603"
"201905","1호선","제기동","297370","353695","286647","375436","20190603"
"201905","1호선","동대문","338565","151904","385522","158360","20190603"
"201905","1호선","시청","709821","112279","727110","112016","20190603"
"201905","1호선","종로5가","561662","307515","578374","295535","20190603"
"201905","공항철도 1호선","영종","69211","18621","71095","18989","20190603"
"201905","공항철도 1호선","공항화물청사","66233","8711","75625","8706","20190603"
"201905","공항철도 1호선","인천공항1터미널","463395","44785","457635","42917","20190603"
"201905","공항철도 1호선","공덕","66622","7862","88960","9175","20190603"
"201905","공항철도 1호선","검암","240124","21321","236231","21515","20190603"
"201905","공항철도 1호선","홍대입구","384821","19382","373115","18528","20190603"
"201905","공항철도 1호선","김포공항","313214","21628","203892","16719","20190603"
"201905","공항철도 1호선","청라국제도시","195975","12431","186770","12390","20190603"
"201905","공항철도 1호선","인천공항2터미널","154235","17703","132918","15332","20190603"
"201905","공항철도 1호선","디지털미디어시티","386609","25615","333571","23799","20190603"
"201905","공항철도 1호선","서울역","400044","40345","337893","35870","20190603"
"201905","공항철도 1호선","계양","326842","34633","299469","33203","20190603"
"201905","공항철도 1호선","마곡나루","156745","10652","143038","10887","20190603"
"201905","공항철도 1호선","운서","200555","27824","208402","27779","20190603"
"201904","1호선","청량리(서울시립대입구)","468799","328253","488219","332573","20190503"
"201904","1호선","신설동","378495","128671","371272","123531","20190503"
"201904","1호선","종로5가","552436","294524","567233","283052","20190503"
"201904","1호선","동묘앞","188006","160272","206396","162914","20190503"
"201904","1호선","시청","704297","109070","708603","107903","20190503"
"201904","1호선","종로3가","654119","391269","612630","365852","20190503"
"201904","1호선","서울역","1533232","243130","1444561","237747","20190503"
"201904","1호선","종각","1181214","164945","1127490","154651","20190503"
"201904","1호선","동대문","326752","144574","367623","150352","20190503"
"201904","1호선","제기동","294894","347589","286975","367465","20190503"
"201904","공항철도 1호선","마곡나루","148667","9574","133655","9961","20190503"
"201904","공항철도 1호선","계양","315739","33330","289553","32007","20190503"
"201904","공항철도 1호선","인천공항2터미널","153066","16484","131521","14166","20190503"
"201904","공항철도 1호선","서울역","389696","38283","327066","34631","20190503"
"201904","공항철도 1호선","인천공항1터미널","457975","38983","435043","36671","20190503"
"201904","공항철도 1호선","공항화물청사","66193","8555","76497","8395","20190503"
"201904","공항철도 1호선","홍대입구","356538","18484","351505","17830","20190503"
"201904","공항철도 1호선","김포공항","300882","21569","197134","16468","20190503"
"201904","공항철도 1호선","운서","189427","26399","197467","26321","20190503"
"201904","공항철도 1호선","청라국제도시","185590","11363","175816","11414","20190503"
"201904","공항철도 1호선","디지털미디어시티","380199","25300","328173","23585","20190503"
"201904","공항철도 1호선","검암","235435","20144","229646","20088","20190503"
"201904","공항철도 1호선","영종","62040","17141","63594","17512","20190503"
"201904","공항철도 1호선","공덕","65536","7548","90914","9198","20190503"
"201903","1호선","제기동","295654","341644","287292","359923","20190403"
"201903","1호선","종로5가","565832","295679","580879","284421","20190403"
"201903","1호선","청량리(서울시립대입구)","486217","341919","507442","348673","20190403"
"201903","1호선","신설동","381025","131308","375290","126476","20190403"
"201903","1호선","시청","675257","113875","673794","113747","20190403"
"201903","1호선","동묘앞","200814","168263","225651","170366","20190403"
"201903","1호선","종로3가","668095","407517","632234","381040","20190403"
"201903","1호선","종각","1191426","168998","1126994","155863","20190403"
"201903","1호선","동대문","335142","147580","382971","154937","20190403"
"201903","1호선","서울역","1527527","241069","1425430","236414","20190403"
"201903","공항철도 1호선","홍대입구","362793","18627","364701","17794","20190403"
"201903","공항철도 1호선","인천공항2터미널","156697","17047","128739","14847","20190403"
"201903","공항철도 1호선","공항화물청사","66168","8266","76426","8132","20190403"
"201903","공항철도 1호선","서울역","383541","37856","322349","34121","20190403"
"201903","공항철도 1호선","공덕","62682","7434","87476","8918","20190403"
"201903","공항철도 1호선","청라국제도시","178954","11401","169975","11405","20190403"
"201903","공항철도 1호선","영종","60359","16226","61082","16510","20190403"
"201903","공항철도 1호선","인천공항1터미널","503255","39565","459297","37555","20190403"
"201903","공항철도 1호선","김포공항","303672","20924","197992","15875","20190403"
"201903","공항철도 1호선","운서","186408","24434","194192","24312","20190403"
"201903","공항철도 1호선","검암","231412","19342","224876","19161","20190403"
"201903","공항철도 1호선","마곡나루","138360","9419","126951","9751","20190403"
"201903","공항철도 1호선","디지털미디어시티","351559","25036","309475","23158","20190403"
"201903","공항철도 1호선","계양","310268","32822","286802","31532","20190403"
"201902","1호선","제기동","242864","277513","236025","293220","20190303"
"201902","1호선","청량리(서울시립대입구)","403775","292215","424901","295470","20190303"
"201902","1호선","종로5가","488149","234429","498431","225179","20190303"
"201902","1호선","서울역","1362329","193941","1267769","188577","20190303"
"201902","1호선","종로3가","587779","339747","563139","317408","20190303"
"201902","1호선","시청","550831","87594","547341","85085","20190303"
"201902","1호선","신설동","307488","108123","302158","102974","20190303"
"201902","1호선","동묘앞","176527","132791","198730","134991","20190303"
"201902","1호선","종각","1026706","140099","973174","130018","20190303"
"201902","1호선","동대문","286507","116868","327809","120622","20190303"
"201902","공항철도 1호선","홍대입구","304961","14939","307704","14545","20190303"
"201902","공항철도 1호선","마곡나루","111454","7719","102092","7756","20190303"
"201902","공항철도 1호선","운서","161094","19779","168819","19681","20190303"
"201902","공항철도 1호선","검암","199178","15983","194514","15740","20190303"
"201902","공항철도 1호선","인천공항2터미널","147179","14050","123795","12884","20190303"
"201902","공항철도 1호선","인천공항1터미널","423838","29408","398217","28602","20190303"
"201902","공항철도 1호선","김포공항","276658","16959","177013","12667","20190303"
"201902","공항철도 1호선","디지털미디어시티","298040","19859","262629","18228","20190303"
"201902","공항철도 1호선","서울역","334598","30497","286786","27380","20190303"
"201902","공항철도 1호선","공항화물청사","55621","6924","64381","6696","20190303"
"201902","공항철도 1호선","청라국제도시","149299","9043","140272","8947","20190303"
"201902","공항철도 1호선","공덕","55640","6202","74896","7369","20190303"
"201902","공항철도 1호선","영종","50430","12565","51287","12742","20190303"
"201902","공항철도 1호선","계양","257079","26212","236934","24971","20190303"
"201901","1호선","종로5가","571824","275447","583955","263687","20190203"
"201901","1호선","종각","1240810","162410","1177643","152062","20190203"
"201901","1호선","청량리(서울시립대입구)","463456","352121","482960","357571","20190203"
"201901","1호선","서울역","1516452","221180","1400464","211764","20190203"
"201901","1호선","시청","676932","102388","676266","101033","20190203"
"201901","1호선","동대문","308301","134071","342898","138633","20190203"
"201901","1호선","종로3가","703110","387062","674148","362735","20190203"
"201901","1호선","신설동","360561","126466","353834","120147","20190203"
"201901","1호선","제기동","293540","374571","288217","400607","20190203"
"201901","1호선","동묘앞","174683","146034","188711","147551","20190203"
"201901","공항철도 1호선","공항화물청사","66328","8364","77391","8128","20190203"
"201901","공항철도 1호선","운서","181510","22540","187995","22223","20190203"
"201901","공항철도 1호선","공덕","62886","7191","84969","8384","20190203"
"201901","공항철도 1호선","마곡나루","133488","8060","119389","8192","20190203"
"201901","공항철도 1호선","김포공항","300654","18640","196229","14332","20190203"
"201901","공항철도 1호선","검암","234050","18332","225849","17974","20190203"
"201901","공항철도 1호선","계양","299093","29832","275349","28898","20190203"
"201901","공항철도 1호선","홍대입구","336328","17545","335507","17112","20190203"
"201901","공항철도 1호선","영종","56266","14101","56533","14391","20190203"
"201901","공항철도 1호선","디지털미디어시티","364334","23367","319490","22022","20190203"
"201901","공항철도 1호선","인천공항2터미널","156879","15720","139212","14308","20190203"
"201901","공항철도 1호선","인천공항1터미널","442059","32280","448913","30925","20190203"
"201901","공항철도 1호선","청라국제도시","174320","9921","164483","9676","20190203"
"201901","공항철도 1호선","서울역","361418","34330","297358","31219","20190203"
"201812","1호선","청량리(서울시립대입구)","485919","323495","510272","329170","20190103"
"201812","1호선","서울역","1573438","227511","1466566","219080","20190103"
"201812","1호선","동대문","341500","141192","386494","146658","20190103"
"201812","1호선","종로3가","684631","393051","649721","367217","20190103"
"201812","1호선","시청","718629","108220","707398","105417","20190103"
"201812","1호선","신설동","372140","123951","363085","118731","20190103"
"201812","1호선","종로5가","562548","272479","579866","262041","20190103"
"201812","1호선","제기동","287557","327772","278704","346642","20190103"
"201812","1호선","종각","1240666","169334","1184445","158216","20190103"
"201812","1호선","동묘앞","187159","145104","202403","146665","20190103"
"201812","공항철도 1호선","인천공항2터미널","157140","15715","132670","14012","20190103"
"201812","공항철도 1호선","홍대입구","345206","17982","352733","17460","20190103"
"201812","공항철도 1호선","디지털미디어시티","341770","23633","301217","22447","20190103"
"201812","공항철도 1호선","공항화물청사","64412","8039","74905","7801","20190103"
"201812","공항철도 1호선","공덕","62150","7209","88694","8592","20190103"
"201812","공항철도 1호선","마곡나루","108942","6843","103784","7136","20190103"
"201812","공항철도 1호선","청라국제도시","171797","10262","160410","10066","20190103"
"201812","공항철도 1호선","계양","301020","30539","274952","29654","20190103"
"201812","공항철도 1호선","운서","181698","22754","187123","22322","20190103"
"201812","공항철도 1호선","김포공항","295047","19096","192200","14905","20190103"
"201812","공항철도 1호선","검암","233635","18620","226896","18117","20190103"
"201812","공항철도 1호선","영종","55927","14526","56714","14641","20190103"
"201812","공항철도 1호선","인천공항1터미널","458471","32935","446478","31380","20190103"
"201812","공항철도 1호선","서울역","381911","34898","319911","31590","20190103"
"201811","1호선","제기동","298861","339292","290296","359811","20181203"
"201811","1호선","종각","1208704","160156","1148219","149661","20181203"
"201811","1호선","종로3가","675119","378986","629460","350338","20181203"
"201811","1호선","종로5가","544142","265662","562260","255663","20181203"
"201811","1호선","신설동","383217","124757","377318","118371","20181203"
"201811","1호선","동대문","327967","136953","370295","142534","20181203"
"201811","1호선","동묘앞","190029","147814","204819","151101","20181203"
"201811","1호선","서울역","1618328","230879","1495023","220568","20181203"
"201811","1호선","시청","736654","109764","728341","107291","20181203"
"201811","1호선","청량리(서울시립대입구)","493565","322074","517920","330485","20181203"
"201811","공항철도 1호선","서울역","377489","35862","312906","31930","20181203"
"201811","공항철도 1호선","청라국제도시","175293","10277","165823","10268","20181203"
"201811","공항철도 1호선","인천공항2터미널","148277","15136","126642","12910","20181203"
"201811","공항철도 1호선","디지털미디어시티","366615","24086","319837","22721","20181203"
"201811","공항철도 1호선","운서","175109","23647","180810","23572","20181203"
"201811","공항철도 1호선","공덕","62635","7206","85927","8097","20181203"
"201811","공항철도 1호선","공항화물청사","66342","8388","77767","8181","20181203"
"201811","공항철도 1호선","김포공항","297826","19915","188098","14565","20181203"
"201811","공항철도 1호선","계양","317571","31715","289041","30609","20181203"
"201811","공항철도 1호선","검암","242694","19423","235334","19351","20181203"
"201811","공항철도 1호선","마곡나루","115523","8251","110915","8564","20181203"
"201811","공항철도 1호선","인천공항1터미널","436162","34582","425934","32709","20181203"
"201811","공항철도 1호선","영종","55527","14939","56459","15089","20181203"
"201811","공항철도 1호선","홍대입구","336933","17923","337078","17221","20181203"
"201810","1호선","신설동","384779","128699","379657","123668","20181103"
"201810","1호선","동대문","340683","144306","390882","150691","20181103"
"201810","1호선","동묘앞","204714","155252","224594","159210","20181103"
"201810","1호선","서울역","1592325","241867","1481052","234849","20181103"
"201810","1호선","시청","721159","111607","717378","110042","20181103"
"201810","1호선","청량리(서울시립대입구)","498101","332840","523760","340593","20181103"
"201810","1호선","제기동","304591","353468","296755","375347","20181103"
"201810","1호선","종각","1190253","165513","1137205","155594","20181103"
"201810","1호선","종로3가","678523","394341","625716","365253","20181103"
"201810","1호선","종로5가","551944","288277","567655","276606","20181103"
"201810","공항철도 1호선","검암","255889","25915","255279","27435","20181103"
"201810","공항철도 1호선","운서","177009","24677","182856","24810","20181103"
"201810","공항철도 1호선","디지털미디어시티","369636","24987","318805","23382","20181103"
"201810","공항철도 1호선","김포공항","298636","20443","192895","15637","20181103"
"201810","공항철도 1호선","공항화물청사","69521","9003","80111","8889","20181103"
"201810","공항철도 1호선","공덕","61925","7530","83844","8355","20181103"
"201810","공항철도 1호선","계양","324893","34282","295536","33115","20181103"
"201810","공항철도 1호선","마곡나루","102879","9755","103090","9841","20181103"
"201810","공항철도 1호선","영종","57154","16090","57862","16330","20181103"
"201810","공항철도 1호선","서울역","379063","37172","314464","32646","20181103"
"201810","공항철도 1호선","홍대입구","341028","18665","342911","17790","20181103"
"201810","공항철도 1호선","청라국제도시","176722","11308","168454","11161","20181103"
"201810","공항철도 1호선","인천공항2터미널","148791","16914","123658","14529","20181103"
"201810","공항철도 1호선","인천공항1터미널","465336","38915","436325","37103","20181103"
"201809","1호선","동대문","325486","127922","371065","132471","20181003"
"201809","1호선","신설동","335311","117134","330019","111852","20181003"
"201809","1호선","종로5가","459171","252211","476706","242398","20181003"
"201809","1호선","종로3가","607411","360506","561248","336444","20181003"
"201809","1호선","종각","1042113","145046","1003617","135718","20181003"
"201809","1호선","제기동","271607","358897","267108","386589","20181003"
"201809","1호선","청량리(서울시립대입구)","460399","334363","482471","344997","20181003"
"201809","1호선","시청","606761","110556","603076","110226","20181003"
